locus_tag	seed_id
Blon_0679	fig|391904.5.peg.670
Blon_2104	-
Blon_0690	fig|391904.5.peg.682
Blon_0815	fig|391904.5.peg.813
Blon_1816	fig|391904.5.peg.1821
Blon_0672	fig|391904.5.peg.662
Blon_2478	fig|391904.5.peg.2491
Blon_0819	fig|391904.5.peg.818
Blon_0646	fig|391904.5.peg.632
Blon_1870	fig|391904.5.peg.1875
Blon_1017	fig|391904.5.peg.1019
Blon_1742	fig|391904.5.peg.1748
Blon_0401	fig|391904.5.peg.402
Blon_0330	fig|391904.5.peg.329
Blon_0791	-
Blon_1657	fig|391904.5.peg.1671
Blon_0873	fig|391904.5.peg.876
Blon_0665	fig|391904.5.peg.654
Blon_1597	fig|391904.5.peg.1611
Blon_1415	fig|391904.5.peg.1429
Blon_2352	fig|391904.5.peg.2368
Blon_1620	fig|391904.5.peg.1634
Blon_1250	fig|391904.5.peg.1258
Blon_0634	fig|391904.5.peg.619
Blon_0127	fig|391904.5.peg.129
Blon_0953	fig|391904.5.peg.957
Blon_0890	fig|391904.5.peg.893
Blon_0851	fig|391904.5.peg.852
Blon_1564	fig|391904.5.peg.1832
Blon_1933	-
Blon_2476	fig|391904.5.peg.2489
Blon_1540	fig|391904.5.peg.1556
Blon_2449	fig|391904.5.peg.2462
Blon_1887	fig|391904.5.peg.1892
Blon_0924	fig|391904.5.peg.928
Blon_0742	fig|391904.5.peg.735
Blon_0119	fig|391904.5.peg.120
Blon_1891	fig|391904.5.peg.1896
Blon_2013	fig|391904.5.peg.2027
Blon_1191	fig|391904.5.peg.1188
Blon_1299	fig|391904.5.peg.1308
Blon_1799	fig|391904.5.peg.1802
Blon_2154	-
Blon_0230	fig|391904.5.peg.232
Blon_0306	fig|391904.5.peg.305
Blon_0490	-
Blon_1051	fig|391904.5.peg.1046
Blon_0259	fig|391904.5.peg.256
Blon_1046	fig|391904.5.peg.1042
Blon_0956	fig|391904.5.peg.960
Blon_0530	fig|391904.5.peg.516
Blon_1665	-
Blon_2268	fig|391904.5.peg.2278
Blon_0225	fig|391904.5.peg.227
Blon_1786	fig|391904.5.peg.1789
Blon_2458	fig|391904.5.peg.2469
Blon_1748	fig|391904.5.peg.1754
Blon_0475	fig|391904.5.peg.474
Blon_1301	fig|391904.5.peg.1311
Blon_0809	fig|391904.5.peg.809
Blon_1329	fig|391904.5.peg.1337
Blon_0325	fig|391904.5.peg.324
Blon_1279	fig|391904.5.peg.1291
Blon_0960	fig|391904.5.peg.964
Blon_0629	fig|391904.5.peg.614
Blon_1881	fig|391904.5.peg.1886
Blon_1533	fig|391904.5.peg.1548
Blon_0383	fig|391904.5.peg.384
Blon_1971	fig|391904.5.peg.1983
Blon_2249	fig|391904.5.peg.2257
Blon_0257	-
Blon_2029	fig|391904.5.peg.2045
Blon_1626	-
Blon_1316	fig|391904.5.peg.1326
Blon_1204	fig|391904.5.peg.1206
Blon_1570	fig|391904.5.peg.1836
Blon_1833	fig|391904.5.peg.1839
Blon_0138	fig|391904.5.peg.140
Blon_0616	fig|391904.5.peg.600
Blon_0612	fig|391904.5.peg.596
Blon_0146	fig|391904.5.peg.150
Blon_0186	fig|391904.5.peg.188
Blon_1042	fig|391904.5.peg.1038
Blon_2285	fig|391904.5.peg.2295
Blon_1130	fig|391904.5.peg.1126
Blon_0296	fig|391904.5.peg.295
Blon_0130	fig|391904.5.peg.132
Blon_0648	fig|391904.5.peg.636
Blon_1410	-
Blon_1160	fig|391904.5.peg.1156
Blon_2165	fig|391904.5.peg.2175
Blon_1698	fig|391904.5.peg.1706
Blon_2196	fig|391904.5.peg.2205
Blon_1835	fig|391904.5.peg.1841
Blon_2110	fig|391904.5.peg.2122
Blon_2230	fig|391904.5.peg.2239
Blon_0418	fig|391904.5.peg.420
Blon_0857	fig|391904.5.peg.858
Blon_1349	-
Blon_0161	fig|391904.5.peg.163
Blon_2245	fig|391904.5.peg.2253
Blon_0314	fig|391904.5.peg.313
Blon_2030	fig|391904.5.peg.2046
Blon_1082	fig|391904.5.peg.1077
Blon_1873	fig|391904.5.peg.1878
Blon_1480	fig|391904.5.peg.1495
Blon_0365	fig|391904.5.peg.366
Blon_2444	fig|391904.5.peg.2457
Blon_1224	fig|391904.5.peg.1227
Blon_0992	-
Blon_1290	fig|391904.5.peg.1302
Blon_2214	fig|391904.5.peg.2223
Blon_2068	fig|391904.5.peg.2087
Blon_0586	fig|391904.5.peg.572
Blon_0772	fig|391904.5.peg.771
Blon_1677	fig|391904.5.peg.1687
Blon_1264	-
Blon_1218	fig|391904.5.peg.1221
Blon_1496	fig|391904.5.peg.1513
Blon_0344	fig|391904.5.peg.343
Blon_1173	fig|391904.5.peg.1169
Blon_0192	fig|391904.5.peg.194
Blon_0136	fig|391904.5.peg.138
Blon_1352	fig|391904.5.peg.1363
Blon_0240	fig|391904.5.peg.242
Blon_1401	fig|391904.5.peg.1413
Blon_1274	fig|391904.5.peg.1286
Blon_2152	fig|391904.5.peg.2164
Blon_0746	fig|391904.5.peg.739
Blon_0441	-
Blon_2135	fig|391904.5.peg.2147
Blon_1189	-
Blon_1598	fig|391904.5.peg.1612
Blon_2493	fig|391904.5.peg.2506
Blon_1221	fig|391904.5.peg.1224
Blon_0063	fig|391904.5.peg.60
Blon_2351	fig|391904.5.peg.2366
Blon_1455	fig|391904.5.peg.1469
Blon_1315	fig|391904.5.peg.1324
Blon_0765	fig|391904.5.peg.762
Blon_1880	fig|391904.5.peg.1885
Blon_0295	fig|391904.5.peg.294
Blon_0112	fig|391904.5.peg.113
Blon_0902	fig|391904.5.peg.906
Blon_1121	fig|391904.5.peg.1117
Blon_0159	fig|391904.5.peg.161
Blon_1937	fig|391904.5.peg.1948
Blon_2394	fig|391904.5.peg.2409
Blon_0315	fig|391904.5.peg.314
Blon_1739	fig|391904.5.peg.1745
Blon_2483	fig|391904.5.peg.2496
Blon_1704	fig|391904.5.peg.1712
Blon_0999	fig|391904.5.peg.1003
Blon_0664	fig|391904.5.peg.653
Blon_1773	fig|391904.5.peg.1777
Blon_0109	fig|391904.5.peg.110
Blon_1139	fig|391904.5.peg.1136
Blon_2321	fig|391904.5.peg.2332
Blon_0098	fig|391904.5.peg.96
Blon_2246	fig|391904.5.peg.2254
Blon_1154	fig|391904.5.peg.1150
Blon_2126	fig|391904.5.peg.2138
Blon_1281	fig|391904.5.peg.1294
Blon_2274	fig|391904.5.peg.2284
Blon_2007	fig|391904.5.peg.2021
Blon_0152	fig|391904.5.peg.156
Blon_2062	fig|391904.5.peg.2079
Blon_0392	fig|391904.5.peg.394
Blon_0284	fig|391904.5.peg.287
Blon_2376	fig|391904.5.peg.2391
Blon_0701	fig|391904.5.peg.694
Blon_0792	-
Blon_2042	fig|391904.5.peg.2059
Blon_0029	fig|391904.5.peg.27
Blon_2392	fig|391904.5.peg.2407
Blon_1539	fig|391904.5.peg.1554
Blon_1757	fig|391904.5.peg.1761
Blon_2277	fig|391904.5.peg.2287
Blon_2272	fig|391904.5.peg.2282
Blon_1820	fig|391904.5.peg.1825
Blon_0043	fig|391904.5.peg.41
Blon_0448	fig|391904.5.peg.450
Blon_1453	fig|391904.5.peg.1467
Blon_0814	fig|391904.5.peg.812
Blon_1506	-
Blon_1642	fig|391904.5.peg.1656
Blon_1205	fig|391904.5.peg.1207
Blon_1942	fig|391904.5.peg.1953
Blon_2288	fig|391904.5.peg.2298
Blon_2147	fig|391904.5.peg.2159
Blon_2294	fig|391904.5.peg.2304
Blon_1796	fig|391904.5.peg.1800
Blon_0837	fig|391904.5.peg.837
Blon_1001	-
Blon_0659	fig|391904.5.peg.646
Blon_0437	-
Blon_0288	fig|391904.5.peg.292
Blon_0561	fig|391904.5.peg.545
Blon_1803	-
Blon_1946	fig|391904.5.peg.1957
Blon_0539	fig|391904.5.peg.524
Blon_0496	fig|391904.5.peg.490
Blon_1617	fig|391904.5.peg.1630
Blon_1867	fig|391904.5.peg.1872
Blon_1534	fig|391904.5.peg.1549
Blon_1968	fig|391904.5.peg.1980
Blon_0645	fig|391904.5.peg.631
Blon_1735	fig|391904.5.peg.1743
Blon_2456	fig|391904.5.peg.2467
Blon_1959	fig|391904.5.peg.1969
Blon_2120	fig|391904.5.peg.2131
Blon_1707	fig|391904.5.peg.1715
Blon_1143	fig|391904.5.peg.1140
Blon_0908	fig|391904.5.peg.912
Blon_0580	fig|391904.5.peg.565
Blon_0115	fig|391904.5.peg.116
Blon_2470	fig|391904.5.peg.2483
Blon_2429	fig|391904.5.peg.2442
Blon_0552	fig|391904.5.peg.537
Blon_1444	fig|391904.5.peg.1457
Blon_0395	fig|391904.5.peg.397
Blon_1976	fig|391904.5.peg.1989
Blon_0938	fig|391904.5.peg.942
Blon_0577	fig|391904.5.peg.561
Blon_1876	fig|391904.5.peg.1881
Blon_1754	fig|391904.5.peg.1758
Blon_0096	-
Blon_1112	fig|391904.5.peg.1108
Blon_0343	fig|391904.5.peg.342
Blon_0201	fig|391904.5.peg.204
Blon_0642	fig|391904.5.peg.628
Blon_0551	fig|391904.5.peg.536
Blon_0001	fig|391904.5.peg.1
Blon_2435	fig|391904.5.peg.2448
Blon_0820	fig|391904.5.peg.819
Blon_0997	fig|391904.5.peg.1001
Blon_2422	fig|391904.5.peg.2436
Blon_2298	fig|391904.5.peg.2308
Blon_0981	-
Blon_0497	fig|391904.5.peg.491
Blon_1108	fig|391904.5.peg.1104
Blon_0034	fig|391904.5.peg.32
Blon_2125	fig|391904.5.peg.2137
Blon_1676	-
Blon_1210	fig|391904.5.peg.1212
Blon_0596	fig|391904.5.peg.582
Blon_1177	fig|391904.5.peg.1173
Blon_2457	fig|391904.5.peg.2468
Blon_0986	-
Blon_2273	fig|391904.5.peg.2283
Blon_1713	fig|391904.5.peg.1721
Blon_0592	fig|391904.5.peg.578
Blon_1986	fig|391904.5.peg.1999
Blon_1445	fig|391904.5.peg.1459
Blon_1245	fig|391904.5.peg.1253
Blon_1842	fig|391904.5.peg.1848
Blon_1538	fig|391904.5.peg.1553
Blon_2181	fig|391904.5.peg.606
Blon_0518	-
Blon_1036	fig|391904.5.peg.1033
Blon_2355	fig|391904.5.peg.2372
Blon_1908	fig|391904.5.peg.1916
Blon_1216	fig|391904.5.peg.1219
Blon_0654	fig|391904.5.peg.643
Blon_1467	fig|391904.5.peg.1482
Blon_1696	fig|391904.5.peg.1703
Blon_1901	fig|391904.5.peg.1906
Blon_1861	fig|391904.5.peg.1865
Blon_2371	fig|391904.5.peg.2388
Blon_2111	fig|391904.5.peg.2123
Blon_0198	fig|391904.5.peg.201
Blon_1296	-
Blon_1609	fig|391904.5.peg.1622
Blon_1394	fig|391904.5.peg.1406
Blon_2048	fig|391904.5.peg.2066
Blon_2370	fig|391904.5.peg.2387
Blon_1716	fig|391904.5.peg.1724
Blon_0691	fig|391904.5.peg.683
Blon_0384	fig|391904.5.peg.386
Blon_0598	-
Blon_2216	fig|391904.5.peg.2225
Blon_1186	fig|391904.5.peg.1183
Blon_2293	fig|391904.5.peg.2303
Blon_1280	-
Blon_2155	fig|391904.5.peg.2166
Blon_0084	fig|391904.5.peg.82
Blon_1008	fig|391904.5.peg.1010
